ReplicaSet,Solution,Experiment,SmocId,RestoreDurationInSec,VmPeak,VmSize,VmHWM,VmRSS,VmData,DeltaMemoryUsageInKbFromTop
8,distributed,9,smoc6,104.939,4924,0,16592,7160,6804,2436
8,distributed,9,smoc7,105.639,4908,0,17788,10060,7060,2436
8,distributed,9,smoc8,105.675,644,-4224,8260,-24,2900,2437
8,distributed,9,smoc9,37.323,6352,1028,9208,9312,6724,2438
8,distributed,10,smoc1,100.126,4700,0,16988,9468,6852,2434
8,distributed,10,smoc2,102.374,3964,-1076,1832,3836,6864,2440
8,distributed,10,smoc3,102.76,4992,0,17404,11824,6668,2436
8,distributed,10,smoc4,102.926,2600,-4692,2476,-11132,1740,2442
8,distributed,10,smoc5,103.142,4956,0,20476,8844,6540,2438
8,distributed,10,smoc6,103.501,5012,0,11408,6416,6932,2435
8,distributed,10,smoc7,102.24,1124,-4572,7556,-1492,2304,2435
8,distributed,10,smoc8,103.87,4300,0,12100,3624,7320,2437
8,distributed,10,smoc9,40.296,6692,3036,10404,9196,7964,2438
8,centralized,1,smoc1,105.891,2596,-2676,7532,1936,3348,2438
8,centralized,1,smoc2,105.306,4576,0,16736,8020,6024,2437
8,centralized,1,smoc3,105.3,252,-4760,4268,-5400,1200,2433
8,centralized,1,smoc4,106.253,772,-6288,524,-12528,-264,2442
8,centralized,1,smoc5,105.08,4688,0,16744,9532,5832,2436
8,centralized,1,smoc6,105.649,944,-4028,8916,-212,1604,2435
8,centralized,1,smoc7,105.236,4680,0,16916,4124,5896,2435
8,centralized,1,smoc8,105.106,4668,0,18408,9796,5704,2436
8,centralized,1,smoc9,26.44,5248,1028,6680,2880,4840,2438
8,centralized,2,smoc1,99.346,4388,0,7320,1712,5832,2436
8,centralized,2,smoc2,97.528,4568,0,14716,7264,6024,2434
8,centralized,2,smoc3,99.668,2304,-4756,7012,-9448,1780,2442
8,centralized,2,smoc4,99.149,4800,-232,13340,7784,5544,2436
8,centralized,2,smoc5,98.396,4044,-484,0,3296,4848,2438
8,centralized,2,smoc6,99.572,648,-4456,4496,-2608,1776,2440
8,centralized,2,smoc7,97.692,716,-4704,4504,-4644,1072,2436
8,centralized,2,smoc8,98.175,4676,0,16840,9492,5896,2435
8,centralized,2,smoc9,29.405,3308,-956,8616,3460,4028,2436
8,centralized,3,smoc1,100.848,2100,-2932,11208,300,3284,2436
8,centralized,3,smoc2,102.016,1164,-4564,7648,388,1360,2438
8,centralized,3,smoc3,101.357,4688,0,18324,8996,5960,2435
8,centralized,3,smoc4,101.639,4300,0,10716,6764,5828,2437
8,centralized,3,smoc5,101.164,220,-4740,7584,-3028,1928,2436
8,centralized,3,smoc6,99.728,4568,0,0,5036,5896,2439
8,centralized,3,smoc7,101.598,4212,0,13976,5376,5892,2435
8,centralized,3,smoc8,100.992,4556,-292,4284,8620,6088,2438
8,centralized,3,smoc9,24.915,8040,7724,11472,11452,11784,2439
8,centralized,4,smoc1,98.882,4676,0,18500,10624,5892,2436
8,centralized,4,smoc2,100.111,628,-4244,9708,-1156,1780,2436
8,centralized,4,smoc3,100.401,2192,-232,9568,1140,5740,2434
8,centralized,4,smoc4,101.824,4588,0,17244,9188,5960,2436
8,centralized,4,smoc5,99.889,4748,-232,15456,9424,5608,2435
8,centralized,4,smoc6,99.475,4548,0,15548,7152,5896,2435
8,centralized,4,smoc7,101.47,4516,0,14620,6236,5676,2435
8,centralized,4,smoc8,99.721,2104,-2936,8300,-492,2016,2436
8,centralized,4,smoc9,25.920,5372,1292,5144,1744,4644,2440
8,centralized,5,smoc1,99.699,4900,-232,17356,8860,5740,2434
8,centralized,5,smoc2,99.569,4636,-232,9460,9600,5936,2438
8,centralized,5,smoc3,101.806,4912,0,1796,5696,5832,2438
8,centralized,5,smoc4,101.14,4568,0,14988,8576,6088,2434
8,centralized,5,smoc5,100.333,6504,-72,13488,-2060,6028,2439
8,centralized,5,smoc6,98.198,4900,-232,18176,8536,5932,2436
8,centralized,5,smoc7,100.577,4700,0,11200,7476,5576,2436
8,centralized,5,smoc8,101.03,4668,0,16724,9728,5960,2437
8,centralized,5,smoc9,25.512,10160,4380,15320,2128,8060,2440
8,centralized,6,smoc1,103.312,3628,-1304,10008,6188,5896,2438
8,centralized,6,smoc2,102.221,1444,-5268,7272,-3112,1096,2437
8,centralized,6,smoc3,102.536,4688,0,16836,6856,5892,2435
8,centralized,6,smoc4,102.49,4248,0,13628,8968,5700,2437
8,centralized,6,smoc5,98.889,3656,0,13300,5496,6088,2436
8,centralized,6,smoc6,104.027,4544,0,16112,8260,5892,2437
8,centralized,6,smoc7,103.332,696,-4332,5316,-2464,1888,2435
8,centralized,6,smoc8,103.653,4572,0,3776,6684,5764,2438
8,centralized,6,smoc9,27.781,9888,10508,18404,22456,11576,2439
8,centralized,7,smoc1,101.93,816,-4092,7984,-2316,2140,2434
8,centralized,7,smoc2,99.631,4444,-232,9012,5460,5612,2436
8,centralized,7,smoc3,102.906,1864,-5196,1820,-13392,780,2442
8,centralized,7,smoc4,99.12,4576,-232,88,5344,5740,2438
8,centralized,7,smoc5,99.032,4928,-232,17252,9188,5544,2436
8,centralized,7,smoc6,101.251,4668,0,11336,7936,5832,2437
8,centralized,7,smoc7,102.189,4920,0,17848,8604,5892,2434
8,centralized,7,smoc8,99.524,2572,-3164,12056,1076,2940,2434
8,centralized,7,smoc9,25.824,7156,2884,6528,2332,6576,2439
8,centralized,8,smoc1,105.147,4660,0,10252,5740,5896,2436
8,centralized,8,smoc2,105.01,4916,0,164,3564,6092,2440
8,centralized,8,smoc3,105.395,4568,0,5604,10752,6024,2440
8,centralized,8,smoc4,105.603,4568,-232,6216,7780,5676,2437
8,centralized,8,smoc5,104.984,4036,0,13248,6884,5896,2435
8,centralized,8,smoc6,105.273,4748,0,10360,9368,6092,2436
8,centralized,8,smoc7,103.289,668,-4232,10164,-1260,1856,2436
8,centralized,8,smoc8,105.28,2092,-4064,5676,-2340,1572,2435
8,centralized,8,smoc9,24.357,2468,-2756,984,-700,252,2439
8,centralized,9,smoc1,99.748,2324,-3140,8680,-2340,1580,2436
8,centralized,9,smoc2,102.2,3632,-1044,928,2808,5112,2440
8,centralized,9,smoc3,102.534,4800,0,16252,9772,5960,2435
8,centralized,9,smoc4,102.812,4668,0,12304,7796,5960,2437
8,centralized,9,smoc5,101.008,1724,-2980,10516,4076,3332,2435
8,centralized,9,smoc6,99.594,4668,-232,11884,9252,5612,2437
8,centralized,9,smoc7,103.34,2300,-2376,3192,-1616,3520,2440
8,centralized,9,smoc8,101.668,4472,0,11552,6088,5216,2437
8,centralized,9,smoc9,28.604,23700,24168,29464,30564,27940,2438
8,centralized,10,smoc1,102.731,4652,0,16800,6512,5896,2437
8,centralized,10,smoc2,104.334,4476,-232,16464,6200,5804,2436
8,centralized,10,smoc3,104.688,3948,0,9332,3980,6156,2435
8,centralized,10,smoc4,104.842,620,-4308,8744,-620,1844,2436
8,centralized,10,smoc5,104.84,4540,-252,16024,10060,5960,2436
8,centralized,10,smoc6,103.607,4676,0,19160,9524,5896,2435
8,centralized,10,smoc7,104.249,4688,0,15596,3652,5960,2435
8,centralized,10,smoc8,103.975,4748,0,13508,5920,5896,2434
8,centralized,10,smoc9,25.569,5644,3688,17512,14500,6784,2440
6,centralized,1,smoc1,69.465,3344,-508,11904,3592,6256,2434
6,centralized,1,smoc2,69.343,4636,-232,17700,9416,6000,2434
6,centralized,1,smoc3,70.083,2392,-2408,12176,5488,3656,2435
6,centralized,1,smoc4,70.654,4412,-260,15032,7652,5896,2433
6,centralized,1,smoc5,70.345,4700,0,13700,8120,6608,2436
6,centralized,1,smoc6,68.579,4676,0,18700,9012,6412,2433
6,centralized,1,smoc7,23.047,8008,6736,10336,11220,10620,2439
6,centralized,2,smoc1,70.533,592,-3980,7024,696,2028,2435
6,centralized,2,smoc2,68.966,3892,-792,12220,11180,5972,2435
6,centralized,2,smoc3,69.986,4332,-256,0,6068,6676,2439
6,centralized,2,smoc4,69.885,4568,0,17872,8856,6348,2435
6,centralized,2,smoc5,68.828,4016,-504,15012,8740,5780,2435
6,centralized,2,smoc6,69.649,4900,0,19120,10084,6480,2434
6,centralized,2,smoc7,24.502,8984,2872,13252,1400,6500,2438
6,centralized,3,smoc1,70.015,6684,-376,6784,-1184,5628,2445
6,centralized,3,smoc2,69.371,4624,0,16408,6968,6460,2435
6,centralized,3,smoc3,70.063,4688,0,15636,6284,6220,2433
6,centralized,3,smoc4,70.466,1636,-5692,1308,-10988,544,2441
6,centralized,3,smoc5,69.15,4572,-232,6004,10816,6260,2438
6,centralized,3,smoc6,69.217,4668,0,412,4576,6220,2438
6,centralized,3,smoc7,22.221,8916,5492,21032,17116,4704,2439
6,centralized,4,smoc1,67.523,4756,-232,8020,6892,5932,2437
6,centralized,4,smoc2,67.655,4688,0,0,3036,6288,2441
6,centralized,4,smoc3,68.014,3752,-996,11356,5496,6572,2436
6,centralized,4,smoc4,68.093,4396,0,0,6804,6220,2438
6,centralized,4,smoc5,67.01,4204,0,14836,7776,6284,2434
6,centralized,4,smoc6,67.419,4516,0,13652,5768,6408,2434
6,centralized,4,smoc7,23.404,2324,2280,7732,7616,5700,2443
6,centralized,5,smoc1,72.071,4712,0,9524,8564,6416,2436
6,centralized,5,smoc2,71.722,4060,-232,10044,5668,6128,2437
6,centralized,5,smoc3,72.222,2320,-2668,10700,-128,3420,2436
6,centralized,5,smoc4,71.883,3444,-276,14872,8148,6412,2436
6,centralized,5,smoc5,72.84,4284,-716,0,6960,5208,2438
6,centralized,5,smoc6,72.013,4520,0,17024,9660,6284,2435
6,centralized,5,smoc7,22.830,6088,1776,15488,13296,4180,2435
6,centralized,6,smoc1,67.765,4684,0,6664,8500,6416,2438
6,centralized,6,smoc2,68.858,4680,-232,13476,12068,6512,2435
6,centralized,6,smoc3,68.322,4900,0,18788,9552,6092,2434
6,centralized,6,smoc4,67.458,4216,0,15072,10220,6480,2435
6,centralized,6,smoc5,68.009,2660,-2240,11076,4580,4044,2438
6,centralized,6,smoc6,68.175,2488,-3104,10768,832,2152,2434
6,centralized,6,smoc7,21.370,5364,1548,7168,14676,4452,2437
6,centralized,7,smoc1,67.369,4568,0,12556,6612,6416,2433
6,centralized,7,smoc2,68.219,4568,0,16488,10852,6348,2433
6,centralized,7,smoc3,69.332,1696,-5728,1344,-11736,568,2442
6,centralized,7,smoc4,68.853,4500,0,14088,10152,6220,2434
6,centralized,7,smoc5,68.891,4668,0,9408,6856,6348,2436
6,centralized,7,smoc6,68.962,3428,-1708,0,936,4460,2438
6,centralized,7,smoc7,24.126,5604,1028,4088,-5032,4308,2438
6,centralized,8,smoc1,72.725,3176,-1392,4368,1420,4884,2439
6,centralized,8,smoc2,72.309,4420,-256,18220,12196,6608,2435
6,centralized,8,smoc3,72.191,620,-4224,9152,-1180,2384,2435
6,centralized,8,smoc4,72.912,688,-4332,7872,-3004,1592,2436
6,centralized,8,smoc5,72.929,4528,-556,15380,11664,5936,2436
6,centralized,8,smoc6,72.517,4520,0,15128,8092,6412,2435
6,centralized,8,smoc7,22.514,7212,3196,5644,3048,5552,2439
6,centralized,9,smoc1,72.618,4436,-240,17048,8400,5604,2433
6,centralized,9,smoc2,72.852,616,-4248,6836,-2372,2484,2436
6,centralized,9,smoc3,72.484,4520,0,17240,10252,6220,2433
6,centralized,9,smoc4,72.878,1612,-5584,1312,-10660,612,2440
6,centralized,9,smoc5,72.592,4544,-232,9660,7452,6388,2437
6,centralized,9,smoc6,72.599,4668,0,16480,10768,6412,2435
6,centralized,9,smoc7,22.043,5544,5548,14616,17676,9032,2439
6,centralized,10,smoc1,70.178,2568,-2920,8536,2072,3376,2435
6,centralized,10,smoc2,69.133,4676,0,15340,6204,5908,2436
6,centralized,10,smoc3,69.645,4204,0,14564,8120,6220,2435
6,centralized,10,smoc4,69.299,3520,-1160,11456,7280,5036,2434
6,centralized,10,smoc5,69.183,4576,0,19300,9228,6024,2435
6,centralized,10,smoc6,70.621,4520,0,0,2376,5828,2441
6,centralized,10,smoc7,22.649,5600,1548,15064,12328,5996,2440
6,distributed,1,smoc1,72.167,5128,0,16648,6920,6932,2434
6,distributed,1,smoc2,72.154,4128,0,7512,1768,6996,2433
6,distributed,1,smoc3,72.102,4696,0,18636,10396,7060,2437
6,distributed,1,smoc4,72.268,4984,-752,13020,4856,6580,2437
6,distributed,1,smoc5,72.151,4680,0,16488,8000,7124,2433
6,distributed,1,smoc6,72.277,1472,-4712,3180,-7928,2416,2439
6,distributed,1,smoc7,29.940,10856,4752,20820,13396,9332,2439
6,distributed,2,smoc1,68.734,4508,0,3944,4672,7320,2437
6,distributed,2,smoc2,68.623,964,-4592,10136,608,3180,2434
6,distributed,2,smoc3,68.989,4024,0,15496,9348,6996,2435
6,distributed,2,smoc4,68.911,4316,0,12264,2992,7064,2434
6,distributed,2,smoc5,68.165,4568,0,16028,9728,6996,2434
6,distributed,2,smoc6,67.988,4848,0,7984,5448,7252,2439
6,distributed,2,smoc7,31.090,6096,1616,3028,-1048,6796,2439
6,distributed,3,smoc1,68.409,8304,2144,8236,8168,8132,2441
6,distributed,3,smoc2,68.08,4896,0,16384,7328,6996,2437
6,distributed,3,smoc3,68.714,4572,0,16036,10580,6764,2435
6,distributed,3,smoc4,67.447,4676,0,18424,9860,7060,2434
6,distributed,3,smoc5,68.71,68,-4612,6500,-1156,2904,2435
6,distributed,3,smoc6,68.194,5036,0,19768,8576,7124,2436
6,distributed,3,smoc7,29.200,8248,6688,18136,14448,11740,2437
6,distributed,4,smoc1,69.216,4296,304,17468,8420,7300,2435
6,distributed,4,smoc2,69.778,5024,0,19532,6460,6904,2435
6,distributed,4,smoc3,70.342,2280,0,10328,6784,7144,2434
6,distributed,4,smoc4,68.522,4168,0,7652,6520,7060,2438
6,distributed,4,smoc5,68.894,4900,0,16132,8008,6864,2434
6,distributed,4,smoc6,69.152,5036,-232,9924,7320,6708,2438
6,distributed,4,smoc7,28.576,5228,1224,13012,13764,6972,2438
6,distributed,5,smoc1,70.244,4532,0,12620,8116,7192,2436
6,distributed,5,smoc2,70.054,5024,0,9364,7612,7188,2440
6,distributed,5,smoc3,69.412,4984,0,16448,7136,6816,2439
6,distributed,5,smoc4,69.875,3044,-2936,10324,3756,3260,2436
6,distributed,5,smoc5,68.308,4676,0,6716,11992,7256,2438
6,distributed,5,smoc6,69.689,5268,0,19396,9732,7124,2434
6,distributed,5,smoc7,29.224,10316,3784,12664,2160,7948,2440
6,distributed,6,smoc1,66.075,660,-5784,7104,-2816,1536,2437
6,distributed,6,smoc2,67.26,3680,-1460,17756,7648,7036,2434
6,distributed,6,smoc3,68.03,3456,-232,9772,2580,6836,2435
6,distributed,6,smoc4,67.033,3704,-1516,8,492,5740,2440
6,distributed,6,smoc5,67.978,4760,0,17816,13676,7252,2440
6,distributed,6,smoc6,67.147,11272,4428,9788,4940,11492,2442
6,distributed,6,smoc7,29.403,9280,4608,19684,23260,8868,2440
6,distributed,7,smoc1,69.149,4516,0,13052,10060,7256,2434
6,distributed,7,smoc2,68.556,4548,0,15484,10784,6840,2435
6,distributed,7,smoc3,68.898,4516,348,10916,9692,8512,2435
6,distributed,7,smoc4,68.835,3784,-1480,17616,7384,6776,2434
6,distributed,7,smoc5,69.221,4680,-232,11200,10220,6908,2434
6,distributed,7,smoc6,68.975,4568,0,11288,10176,7060,2439
6,distributed,7,smoc7,29.302,6016,1084,15624,9356,7656,2438
6,distributed,8,smoc1,69.5,4676,0,10576,10708,7452,2437
6,distributed,8,smoc2,69.411,4696,0,15364,8492,6996,2434
6,distributed,8,smoc3,70.136,5028,-232,21864,10692,7100,2434
6,distributed,8,smoc4,69.545,2864,-2400,14420,4104,4932,2434
6,distributed,8,smoc5,70.426,4908,-232,0,5144,7036,2441
6,distributed,8,smoc6,69.039,5040,0,16308,9452,7320,2438
6,distributed,8,smoc7,29.641,6444,1684,5512,92,5984,2439
6,distributed,9,smoc1,70.164,4748,-396,19420,7160,5980,2434
6,distributed,9,smoc2,70.209,4888,0,19112,8500,6996,2435
6,distributed,9,smoc3,67.972,4868,0,19784,8460,7124,2435
6,distributed,9,smoc4,69.707,4808,0,13196,11276,7256,2438
6,distributed,9,smoc5,69.613,4760,-256,17108,8472,6996,2436
6,distributed,9,smoc6,69.443,4080,0,0,1440,7320,2438
6,distributed,9,smoc7,30.761,5796,3896,16812,15256,9496,2435
6,distributed,10,smoc1,72.622,620,-4240,4940,-2436,3012,2436
6,distributed,10,smoc2,71.381,5056,896,19380,9724,8216,2435
6,distributed,10,smoc3,69.736,5128,-232,20404,10324,6712,2433
6,distributed,10,smoc4,71.175,4568,0,17372,10984,6996,2435
6,distributed,10,smoc5,70.234,5264,-232,19012,11416,6776,2435
6,distributed,10,smoc6,70.29,4860,0,18116,8144,6580,2433
6,distributed,10,smoc7,29.655,7804,2488,6688,-220,6072,2440
10,centralized,1,smoc1,132.12,2320,-2644,8924,80,2924,2435
10,centralized,1,smoc2,133.542,4800,-232,312,5024,4820,2439
10,centralized,1,smoc3,132.996,3280,-232,4816,1356,5676,2438
10,centralized,1,smoc4,131.478,4900,0,18196,5948,5632,2435
10,centralized,1,smoc5,132.959,4680,0,15800,7532,6024,2438
10,centralized,1,smoc6,132.225,4468,0,13628,5200,5764,2435
10,centralized,1,smoc7,132.563,2076,-2912,5820,-3232,1416,2435
10,centralized,1,smoc8,133.031,4672,0,9540,7792,5700,2438
10,centralized,1,smoc9,132.974,4568,0,14272,7388,5700,2435
10,centralized,1,smoc10,132.224,4520,0,14796,5960,5764,2435
10,centralized,1,smoc11,34.388,9776,11164,25436,26300,13744,2438
10,centralized,2,smoc1,133.123,9480,2700,7124,4904,8848,2443
10,centralized,2,smoc2,133.808,4568,0,0,3140,5636,2440
10,centralized,2,smoc3,131.837,4700,0,16724,7192,5768,2436
10,centralized,2,smoc4,134.432,4672,0,0,2956,5832,2438
10,centralized,2,smoc5,133.811,1976,-5548,1848,-15008,144,2443
10,centralized,2,smoc6,129.419,5176,-1884,5128,-7484,3948,2441
10,centralized,2,smoc7,134.473,3868,0,12760,4620,5284,2434
10,centralized,2,smoc8,131.986,4684,0,10144,4980,5896,2437
10,centralized,2,smoc9,131.234,4688,0,13668,4940,5636,2435
10,centralized,2,smoc10,134.481,832,-5856,3864,-7428,-220,2437
10,centralized,2,smoc11,33.684,5624,1028,15048,10468,4776,2435
10,centralized,3,smoc1,135.811,2888,-4172,5024,-9540,1984,2443
10,centralized,3,smoc2,136.733,4568,0,0,5700,5700,2440
10,centralized,3,smoc3,135.833,4516,0,14864,9288,5636,2437
10,centralized,3,smoc4,134.846,712,-5932,4472,-6608,-536,2438
10,centralized,3,smoc5,135.084,4700,0,6568,8272,5636,2437
10,centralized,3,smoc6,135.493,4576,0,7460,3468,5960,2436
10,centralized,3,smoc7,135.822,3272,-276,10948,3504,5440,2435
10,centralized,3,smoc8,133.857,2000,0,7224,8172,5504,2436
10,centralized,3,smoc9,135.485,4580,0,14652,9748,5572,2437
10,centralized,3,smoc10,137.068,4520,0,0,684,5960,2439
10,centralized,3,smoc11,30.141,5596,4736,4856,5120,8220,2438
10,centralized,4,smoc1,134.647,3344,-1228,16716,7668,5424,2436
10,centralized,4,smoc2,134.254,4316,-480,14704,3828,5088,2435
10,centralized,4,smoc3,134.06,792,-4252,7152,-2280,1776,2437
10,centralized,4,smoc4,133.991,3632,-1068,13448,5060,4504,2435
10,centralized,4,smoc5,135.136,648,-4224,10052,-1064,1672,2436
10,centralized,4,smoc6,134.148,4668,0,6900,6552,5636,2440
10,centralized,4,smoc7,133.733,9456,3300,8080,4996,9452,2441
10,centralized,4,smoc8,136.318,3516,-1152,7424,5632,4844,2439
10,centralized,4,smoc9,134.872,4680,0,12316,5396,5892,2435
10,centralized,4,smoc10,137.61,4096,-484,4108,7780,4780,2440
10,centralized,4,smoc11,29.912,5524,1548,5872,10592,5744,2439
10,centralized,5,smoc1,140.988,2552,0,0,2628,5740,2443
10,centralized,5,smoc2,140.344,4780,-232,16024,6564,5608,2435
10,centralized,5,smoc3,137.507,648,-4224,6088,-4796,896,2436
10,centralized,5,smoc4,140.407,696,-4332,8060,-2228,1628,2434
10,centralized,5,smoc5,139.026,252,-4732,2956,-5512,520,2434
10,centralized,5,smoc6,141.226,2672,0,1968,2600,5832,2438
10,centralized,5,smoc7,136.98,3848,0,13328,5196,5828,2436
10,centralized,5,smoc8,138.964,4668,0,13832,7024,5440,2435
10,centralized,5,smoc9,141.271,4908,-232,15332,5772,5092,2436
10,centralized,5,smoc10,137.66,4908,0,13132,6896,5636,2436
10,centralized,5,smoc11,31.503,6216,1028,14840,14312,4452,2436
10,centralized,6,smoc1,138.435,4676,0,18244,9124,5832,2435
10,centralized,6,smoc2,139.062,4568,0,16456,7312,5700,2435
10,centralized,6,smoc3,138.448,4508,0,8676,7904,5568,2437
10,centralized,6,smoc4,137.223,3292,-2952,15076,-1088,2876,2438
10,centralized,6,smoc5,138.062,2360,-2932,12288,3280,3092,2436
10,centralized,6,smoc6,137.544,4032,-232,12928,4220,5544,2436
10,centralized,6,smoc7,138.196,4268,-712,8532,4384,4996,2437
10,centralized,6,smoc8,138.308,4684,0,18080,10516,5636,2434
10,centralized,6,smoc9,137.105,696,-4288,8316,-3012,1480,2435
10,centralized,6,smoc10,137.654,4440,-520,11884,6824,5636,2437
10,centralized,6,smoc11,30.534,5788,4608,9436,14700,9360,2436
10,centralized,7,smoc1,130.844,5644,-1772,8308,-5340,4804,2440
10,centralized,7,smoc2,132.436,4508,-232,14476,9152,5288,2438
10,centralized,7,smoc3,133.209,4660,0,17760,8320,5764,2435
10,centralized,7,smoc4,132.03,4508,0,7996,6852,5608,2438
10,centralized,7,smoc5,132.384,7552,-12,15168,3700,6092,2440
10,centralized,7,smoc6,131.75,4568,-232,0,2376,5028,2440
10,centralized,7,smoc7,130.577,4248,0,15856,6880,6088,2436
10,centralized,7,smoc8,132.028,4680,0,8788,6072,5896,2437
10,centralized,7,smoc9,132.814,4568,0,220,6740,5764,2439
10,centralized,7,smoc10,131.842,1988,-2692,9880,-972,5588,2435
10,centralized,7,smoc11,31.963,12476,5812,22184,12368,8560,2441
10,centralized,8,smoc1,136.841,4672,0,13272,7116,5832,2437
10,centralized,8,smoc2,138.812,1152,-3600,7264,2208,4588,2435
10,centralized,8,smoc3,137.089,4388,0,11204,6896,5636,2435
10,centralized,8,smoc4,141.625,648,-4300,5976,-4632,1856,2434
10,centralized,8,smoc5,138.388,4560,0,10812,4952,6020,2439
10,centralized,8,smoc6,139.621,0,-4816,2988,-6112,1268,2436
10,centralized,8,smoc7,137.607,4668,0,16352,4676,5412,2435
10,centralized,8,smoc8,139.08,4548,0,14476,9188,5896,2436
10,centralized,8,smoc9,138.246,2096,-4064,8552,704,1636,2435
10,centralized,8,smoc10,138.421,4508,-232,0,4308,5544,2439
10,centralized,8,smoc11,32.530,5496,1548,15096,18148,4580,2435
10,centralized,9,smoc1,136.098,4292,0,17456,11692,5700,2437
10,centralized,9,smoc2,135.173,4688,0,15320,5400,6084,2439
10,centralized,9,smoc3,132.727,4340,0,16620,6060,5636,2435
10,centralized,9,smoc4,134.662,4696,-232,17000,5472,5336,2436
10,centralized,9,smoc5,131.708,4460,0,12752,6716,5160,2433
10,centralized,9,smoc6,132.075,4668,0,14772,9300,5480,2436
10,centralized,9,smoc7,133.861,4572,0,1064,4912,5372,2439
10,centralized,9,smoc8,130.953,4908,-232,8532,6256,5480,2435
10,centralized,9,smoc9,133.203,5464,-520,10948,-228,5244,2437
10,centralized,9,smoc10,130.961,548,-276,8084,6772,5832,2434
10,centralized,9,smoc11,30.560,4920,1028,8216,1480,3964,2436
10,centralized,10,smoc1,142.092,4684,0,15580,6464,5384,2434
10,centralized,10,smoc2,141.191,4292,0,15560,6572,5832,2437
10,centralized,10,smoc3,141.69,4676,-232,12508,7108,5416,2438
10,centralized,10,smoc4,139.158,4320,-232,11344,9748,5672,2436
10,centralized,10,smoc5,141.77,2096,-2936,6648,-2184,1832,2436
10,centralized,10,smoc6,140.767,4424,-256,19288,8052,5768,2434
10,centralized,10,smoc7,140.192,700,-4100,10348,156,1652,2437
10,centralized,10,smoc8,139.151,4668,0,18112,9996,5636,2435
10,centralized,10,smoc9,141.267,4668,0,13412,8612,5572,2436
10,centralized,10,smoc10,141.058,4520,0,10216,8172,5700,2436
10,centralized,10,smoc11,32.180,8076,1992,12224,7636,5288,2440
10,distributed,1,smoc1,158.949,5000,0,19864,8220,5636,2435
10,distributed,1,smoc2,158.866,5272,0,19448,9920,6412,2433
10,distributed,1,smoc3,159.745,1724,-3368,3148,-7880,2980,2438
10,distributed,1,smoc4,161.027,4876,0,13884,9788,6056,2434
10,distributed,1,smoc5,159.175,5000,0,21152,8564,6280,2435
10,distributed,1,smoc6,158.513,4808,0,17420,9388,6412,2437
10,distributed,1,smoc7,160.544,4180,564,17512,6388,6848,2434
10,distributed,1,smoc8,159.053,5232,0,15144,8524,6344,2436
10,distributed,1,smoc9,158.412,3072,-2888,4948,-10020,3676,2441
10,distributed,1,smoc10,159.572,5012,0,19712,8820,6280,2435
10,distributed,1,smoc11,52.502,10816,4672,17284,7636,9512,2439
10,distributed,2,smoc1,153.669,5224,0,12336,15732,6668,2439
10,distributed,2,smoc2,155.439,5036,0,11780,7636,6412,2434
10,distributed,2,smoc3,155.397,2044,-2904,10568,2656,3508,2436
10,distributed,2,smoc4,157.022,4292,232,18464,8708,6504,2435
10,distributed,2,smoc5,153.673,4680,0,4540,8508,6864,2438
10,distributed,2,smoc6,154.293,4892,0,12628,8340,6408,2435
10,distributed,2,smoc7,155.591,2804,-1876,13520,5624,5056,2434
10,distributed,2,smoc8,155.815,1400,-4200,9112,-1328,1772,2437
10,distributed,2,smoc9,156.438,4680,232,19444,9868,6632,2435
10,distributed,2,smoc10,157.464,4904,0,21016,10668,6476,2434
10,distributed,2,smoc11,54.280,7208,3304,13124,3032,5808,2440
10,distributed,3,smoc1,156.648,6104,1440,16664,3636,8032,2437
10,distributed,3,smoc2,160.378,2360,-2444,11340,2764,3564,2438
10,distributed,3,smoc3,156.388,5032,0,18876,7860,6608,2435
10,distributed,3,smoc4,160.325,5016,0,20788,9052,6348,2436
10,distributed,3,smoc5,155.821,4940,232,16728,8124,6568,2435
10,distributed,3,smoc6,156.291,4672,0,14916,9260,6412,2436
10,distributed,3,smoc7,156.103,5000,0,13456,10032,6408,2437
10,distributed,3,smoc8,157.313,4668,-232,11356,9284,6256,2436
10,distributed,3,smoc9,156.833,4668,-232,16324,8080,6124,2438
10,distributed,3,smoc10,163.885,4472,-716,17336,13460,5136,2438
10,distributed,3,smoc11,49.863,5800,1028,4368,-3408,5264,2437
10,distributed,4,smoc1,162.764,4652,-24,15752,5236,6712,2436
10,distributed,4,smoc2,163.132,4676,0,17496,7336,6344,2436
10,distributed,4,smoc3,164.031,1548,-5784,1080,-13868,952,2443
10,distributed,4,smoc4,160.625,4052,-520,16288,4628,5068,2437
10,distributed,4,smoc5,161.075,1920,-2716,11832,3052,3452,2438
10,distributed,4,smoc6,163.115,672,-4288,8008,4484,2640,2436
10,distributed,4,smoc7,162.459,4752,232,9924,8676,6692,2437
10,distributed,4,smoc8,161.585,4244,0,15968,9700,6408,2436
10,distributed,4,smoc9,161.366,624,-2668,6696,-1904,2000,2436
10,distributed,4,smoc10,164.01,5032,0,16684,10364,6604,2439
10,distributed,4,smoc11,52.365,11416,6544,17352,13760,11612,2441
10,distributed,5,smoc1,162.804,4996,0,18024,9892,6476,2434
10,distributed,5,smoc2,163.522,4052,-232,18388,10956,6388,2435
10,distributed,5,smoc3,165.241,3936,-3232,3992,-9172,3892,2441
10,distributed,5,smoc4,164.321,4616,0,12912,14384,6280,2435
